id,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,tempo,chroma_mean,chroma_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std
sample011,0.14905051420006732,0.01744036171585566,0.12764129607419966,0.023632141610120713,2861.5146512071296,457.52382555290353,1928.9940273750183,525.2613203374492,3509.0857481693647,441.24954753437305,128.25235353822853,0.6610211626718266,0.20105047448957142,32.64574661077417,9.800744015459177,39.552322849620055,10.838025181012448,-48.91623485197017,18.580729646288955,-40.871332321386646,9.789704563856223,45.0061967050805,19.25910720406334,7.3437888123286115,14.47755818254699,-5.15544780216802,9.398161575470969,-17.133545463008403,15.087776841155577,25.237452943768005,16.873685655887726,28.961814279455382,6.368091545730356,-0.5579695297418539,5.863381400249664,4.952888232373553,11.622957520600655,38.77041827582998,10.26372518828118
sample012,0.06170670164276059,0.025230212634349443,0.11182180633162611,0.01404490704491161,1168.2136122299949,410.29073943773597,1572.7630063641936,546.5580177871069,3412.4844543129925,432.5395122567599,122.85983364105672,0.33393508563407676,0.2973279157002351,-12.572920424387966,10.559632206003364,31.279956725750253,19.20872866075788,48.600106382287095,16.300672778884124,-12.374041446908421,6.252510750480031,27.714691592743677,13.376063746037076,-7.577799075302373,18.59531577642104,-38.88025176938487,12.389376564362887,-48.864635523258094,12.029909629911895,-44.36967243181626,6.782268744021079,-38.247375322289514,14.738154531740953,24.604487926542333,13.750531476457395,46.217254847454186,10.623058692855562,-21.428791371813926,18.028986922841902
sample013,0.07235958385194527,0.010243089493796327,0.1469878826707639,0.011726396478023045,2782.286227396142,358.31033272588996,2492.9647961193004,322.1389694206197,3107.708568802642,787.7210142476396,139.2644507888122,0.5092391376680595,0.2258797276270525,19.574868898461716,11.818115971516598,12.755808008406348,13.764714678846504,40.11580104909889,5.681695705121868,-21.903681040776966,19.25617226114838,39.02637838909163,11.834851291785693,12.013259780153675,9.16071774471699,-31.18788402762387,11.955476074099732,-14.66477719739472,13.754841677763082,-42.22653630350152,19.615922114992497,48.62107444796028,15.472425710296177,3.609636634412041,9.642914244294916,31.37950197069486,15.270967588308189,-33.73830606551087,18.663907767407636
sample014,0.1322537242923169,0.0245143901677672,0.11134151959357899,0.026729721451624756,2865.456966708027,459.8191668501225,1545.2186701061894,307.9100923491756,2752.926733756099,724.2213323127332,138.99599826583847,0.6949104517259778,0.13008337822070565,9.413071535213511,10.713362849465323,46.991439781460315,17.631783847035628,33.83287047111378,12.030397396924554,-8.518049766233482,9.101106078960594,-44.36245033490729,17.9708356438258,31.290100913007763,19.995765099291958,49.66368370739053,13.331475584039412,26.898741518051054,19.17148594823642,34.96473906774115,8.710221526147965,-4.945586468990648,6.937391227272425,45.40510272587224,14.0926195167632,-27.135719449653728,15.075510266087852,11.812824045789583,10.372440770492608
sample015,0.061355759219962905,0.020406154018075863,0.12723183917356393,0.030806540044479733,2704.3630006370804,365.5720516323457,2060.937971535386,562.9960807975035,2806.965732424794,453.6060913802563,133.43146391185599,0.31151307052533556,0.2510274511347238,12.030955135346467,15.561196521488354,-28.703583849108927,7.045572133801547,-48.54553343321181,10.258813382098955,8.991768685463306,10.883660676495985,-6.252507797627096,18.562380417406224,-15.174453297669963,12.709842337397163,28.3653012741143,10.948141734819053,12.208670022787352,17.93545563120118,44.952062365764206,7.206102213935569,42.65876251614944,12.381744396193072,-24.175561170104164,11.88703634357392,48.00325752854771,12.389271409893045,-17.124838971249176,14.501012814750887
sample016,0.07401456187781931,0.012577594438212984,0.06280458389577724,0.016076107740491775,1277.6543452988203,392.26242344096437,1681.8800843991448,403.70018499715894,3793.5768198120236,589.584656105149,121.51726656217328,0.5670230954084108,0.13446397424032597,-30.771098119132922,5.6130292439971825,-33.106493692783545,9.17885508547938,-32.29895157232532,6.330538006355834,-37.936412889939916,11.911681520490887,-29.36662815942075,10.464047915721132,0.34172708548568664,15.35592242944048,-46.068786015890105,16.99115598363564,12.790038949090778,6.226385479233079,37.357862410677726,18.813086007977198,-43.892204014513624,9.153164722208055,30.620127979306133,16.223895355754877,-31.54789806436227,8.140239850050655,-12.952789720861801,12.26784477786532
sample017,0.1118254771530296,0.019250694322662958,0.12474709381337565,0.011467328115623916,1504.8738886880415,414.00487576536574,2395.2068376871994,453.5032326346998,3064.226970530631,442.86880453591044,127.37827279139545,0.47896494672938184,0.20652345329100463,-25.752949636527035,9.038648464240715,-12.271583689537735,5.3010679666658955,-17.792083441682173,8.17172010494817,-17.250264782208532,6.796431977288768,39.0527280739895,13.90388680331073,17.910231914448957,16.837568579110076,-0.15578010709427303,6.303804321311356,3.7106541818547782,13.802616770313186,24.543947418432992,11.47489319344519,-37.24196972044362,9.256638586980866,-13.691770360136488,14.688758619974019,7.077830466891186,10.341450888467694,48.651524879297966,14.086622290353308
sample018,0.07372267917359945,0.01305718278368664,0.07459577283845081,0.01642725493038223,1373.1340481026116,285.52855060815415,1673.3735952947548,569.0296273879276,2160.4674913232843,609.8045558281019,122.03564945240808,0.46415873079586456,0.29647572338172123,-38.796109783194765,10.967833985686124,46.94704332753689,17.982606888409705,31.707207094927995,8.868542405674098,-32.91124126099342,15.029648298866466,42.937598912758574,13.351443395208946,7.161268946989985,9.199686404904263,26.949293319193686,7.80565622836285,-17.632076359575635,11.381546579246251,0.7610378684454986,8.636145986226204,-38.516317526079646,14.159300636624488,-21.136944675974423,13.718573321339184,-34.56372847257977,12.217101527822262,3.2589432551585844,5.777353052336403
sample019,0.08366042781939206,0.011267499409455355,0.14899602323899452,0.022894153798988917,2619.7488917092696,276.39219642912917,2181.502722223929,528.068357966906,3191.2774812156886,588.6304754200634,122.68829353877949,0.4647363656589074,0.16977365330859906,42.95291442478259,17.459291116815937,46.50269106665125,6.864458352283171,23.086747520364426,19.075106852315567,-31.876693383433985,5.997444010501662,24.11206492900591,13.617096697698678,34.1828776758272,7.096585649394342,29.52673118598902,8.024409800716167,-33.63440571342955,7.463986968964894,31.45747202313821,14.977958310443002,2.306542476911929,10.382457261852537,37.72005408131082,10.886676611339531,31.659943947157714,11.587023628553276,-12.30555705750924,11.940196785044098
sample020,0.08013778741641421,0.020054407801849583,0.07322126951468173,0.04598298293098274,1767.782442746423,363.0658583341966,2406.472110964547,487.2713987741976,2233.796081416728,775.93284944539,134.95218760352503,0.5510832212285671,0.16698112293141723,-36.072792733661274,16.91037783905444,12.00727559285135,13.001916379644824,39.389258305095765,16.82895816836796,-34.832512026724885,9.675831016933223,-25.151086018553425,16.159194388590155,-46.64675652642206,13.548345273069748,26.24586857406905,18.151484551426243,-15.79182512840925,17.318859570080193,-38.936826304479276,17.696784376017774,-37.25113376680176,10.959309358405509,29.729536577955358,7.248761410231607,-27.07486047673585,15.833788525895994,22.003653654607433,14.617214493279459
