avg_brightness,motion_intensity,frame_count,id
102.92866439819336,2.064721272786459,16,vid057
87.02007233150422,7.611467633928571,8,vid058
101.78585357666016,5.052601725260416,16,vid059
100.24291114807129,7.593661295572916,16,vid060
104.68570915101068,8.665166392077664,8,vid061
151.66252693297372,0.8586060400722789,8,vid062
41.36212206643725,2.397073412698412,8,vid063
126.57149391174316,3.9335864257812494,16,vid064
100.428475189209,5.07183837890625,16,vid065
69.4726775638641,3.924579923115079,8,vid066
118.76605796813963,2.430687255859375,16,vid067
114.38090896606444,8.64912638346354,16,vid068
93.32679290771485,14.263144124348957,16,vid069
121.4017707824707,11.46059285481771,16,vid070
87.41863594055177,3.392163492838542,16,vid071
99.28454055786132,8.854298909505209,16,vid072
114.5314525604248,3.336212972005209,16,vid073
88.12560453869047,2.9554684178358843,8,vid074
122.3472240447998,7.323123779296875,16,vid075
187.58685806357795,5.775222519129923,366,vid076
69.40873658227139,6.20477592572774,366,vid077
107.73029136657716,5.984106852213542,16,vid078
106.04188919067384,12.70863566080729,16,vid079
114.55166931152344,9.315920817057291,16,vid080
127.154923248291,3.550741373697917,16,vid081
78.20924835205079,9.735983479817708,16,vid082
111.34195213317872,4.775839436848958,16,vid083
111.8731071472168,11.87095662434896,16,vid084
106.48038597106934,10.057836100260417,16,vid085
15.223119342137895,3.6082500708616783,8,vid086
125.28687286376952,4.905280761718752,16,vid087
132.3645248413086,10.635735677083334,16,vid088
112.26687393188476,8.84807088216146,16,vid089
94.01474647521972,8.328609212239584,16,vid090
116.55499649047852,15.769742838541667,16,vid091
120.4221664428711,12.660221354166667,16,vid092
94.5402374267578,4.498341878255208,16,vid093
122.00204277038574,13.657160644531247,16,vid094
102.98724708557128,26.173152262369797,16,vid095
139.64499206542968,7.157493896484376,16,vid096
11.646358371581009,2.1862153284477466,298,vid097
123.53185806274416,2.972035725911458,16,vid098
81.56470209757487,25.699598662707267,120,vid099
90.86961784362794,7.033368733723957,16,vid100
122.14329795837402,3.9414888509114574,16,vid101
107.43131828308104,5.907801106770833,16,vid102
75.2568130493164,2.090551350911458,16,vid103
120.0240222930908,11.92936726888021,16,vid104
103.55486430819072,8.021664297229309,8,vid105
121.36958084106443,4.781342366536458,16,vid106
123.4968688964844,15.674486490885416,16,vid107
127.4396755218506,9.089722900390624,16,vid108
114.20058822631836,4.685857747395833,16,vid109
164.6752056121826,4.644365641276042,16,vid110
92.60531349182128,4.752513427734375,16,vid111
120.89978981018066,16.77149576822917,16,vid112
111.5934383392334,10.10468465169271,16,vid113
113.18115882873536,4.543423258463543,16,vid114
101.72103042602538,5.549085693359375,16,vid115
105.0528995513916,8.855270996093752,16,vid116
131.7543529510498,18.579892578125,16,vid117
90.26348838806152,19.66414672851562,16,vid118
112.4578884124756,4.342859293619791,16,vid119
117.7343147277832,7.908973388671874,16,vid120
126.16775283813476,2.30203125,16,vid121
123.13562927246092,2.5371207682291663,16,vid122
126.40751838684082,9.173250732421875,16,vid123
119.11880912780762,11.611195475260418,16,vid124
125.00383377075195,5.152501627604166,16,vid125
121.19885940551758,3.182427571614584,16,vid126
127.3174285888672,3.03883056640625,16,vid127
11.019534156983156,2.5107268844881365,249,vid128
106.1242702484131,8.860156656901042,16,vid129
110.38386917114258,19.558729248046877,16,vid130
93.19136238098145,13.711861165364583,16,vid131
106.47791023254396,11.947477213541667,16,vid132
100.21647453308104,5.282577311197916,16,vid133
133.8480867677981,5.114437393338411,148,vid134
87.664307125031,2.2976810515873014,8,vid135
110.20669326782226,2.794461263020833,16,vid136
101.21467208862305,5.393550618489583,16,vid137
106.41505737304686,3.985933430989584,16,vid138
156.1834399798969,6.409769740144321,148,vid139
102.28385534348833,0.4929730381369096,72,vid140
123.10912895202635,3.1451188151041665,16,vid141
81.16332778930663,6.417359619140624,16,vid142
118.5795486626938,4.751574813798288,148,vid143
125.66381950378415,18.479214680989585,16,vid144
123.58786735534667,5.803784586588541,16,vid145
52.18908110119048,10.346948186826816,8,vid146
113.51702728271484,3.1936865234375005,16,vid147
109.20482654285144,6.905948967043416,148,vid148
116.2000858306885,5.469361572265624,16,vid149
115.53534851074218,8.652572021484373,16,vid150
94.58318481445312,3.178781331380208,16,vid151
109.350745010376,6.270271809895832,16,vid152
86.85519714355469,15.010450032552082,16,vid153
112.5609661102295,6.045971679687501,16,vid154
26.62932708312054,4.603152493635814,49,vid155
138.61121330261233,3.37982666015625,16,vid156
169.00611950102308,6.659638073979592,8,vid157
120.86314544677734,5.80532958984375,16,vid158
125.74179115295412,6.384920247395832,16,vid159
127.3022075653076,5.186079508463541,16,vid160
82.35374755859375,5.6338981119791685,16,vid161
112.88265609741212,4.437588704427083,16,vid162
128.40232582092284,2.704481608072917,16,vid163
10.538410347198772,1.281367436894831,107,vid164
134.60158381386407,8.460575994720806,8,vid165
107.25410537719726,2.1909452311197914,16,vid166
123.09284210205078,5.480946451822916,16,vid167
105.93165550231932,4.314163411458334,16,vid168
97.3544979095459,4.152058512369792,16,vid169
84.89680408296131,20.13237016811933,8,vid170
120.04862747192382,2.7110640462239584,16,vid171
70.52227020263672,10.992038167317707,16,vid172
114.28749389648436,7.231957194010416,16,vid173
68.81154911101811,4.585453093998017,8,vid174
109.55676345825196,10.74359334309896,16,vid175
111.36684303283693,3.987033284505209,16,vid176
112.24811477661132,7.020703938802084,16,vid177
117.98653907775878,3.4726676432291668,16,vid178
114.20701599121094,4.571431477864583,16,vid179
84.74294738769531,3.8861747233072914,16,vid180
100.61493568420411,11.037861328125,16,vid181
121.26083793640136,16.47176025390625,16,vid182
123.01231575012208,4.9939990234375,16,vid183
85.3124942779541,2.359757080078125,16,vid184
92.688098526001,15.355260823567708,16,vid185
110.4717472076416,22.824284261067707,16,vid186
107.48263130187988,21.000011393229165,16,vid187
89.26544618606567,18.29402330186632,64,vid188
135.81640777587893,4.034860026041667,16,vid189
90.96139332604788,19.893641603776928,8,vid190
97.88665542602538,3.8314245605468735,16,vid191
110.38724708557127,8.217733154296875,16,vid192
117.74575843811036,12.507945149739584,16,vid193
108.69026985168458,4.946371256510417,16,vid194
103.35342445373534,5.3925537109375,16,vid195
125.03090209960936,10.439847819010415,16,vid196
107.5897762298584,3.894375,16,vid197
78.46761817932129,5.963643391927083,16,vid198
137.23454551696778,4.450102945963541,16,vid199
104.56954231262208,9.618902180989584,16,vid200
105.47148628234864,5.352054443359375,16,vid201
151.13408355712892,8.01980712890625,16,vid202
87.83582191467286,17.738168131510417,16,vid203
68.61270484924316,2.5501676432291664,16,vid204
112.42942733764647,3.8755680338541674,16,vid205
102.2041919708252,2.043280029296875,16,vid206
44.57108304530014,3.601706539148083,72,vid207
75.45192375183106,4.643512369791666,16,vid208
99.55645713806152,3.965403645833333,16,vid209
108.42344436645509,10.42772664388021,16,vid210
96.29604682922364,3.8142008463541672,16,vid211
103.3905387878418,9.828689371744792,16,vid212
166.67205568343874,8.788265859729309,8,vid213
14.313111321238065,1.4902473009796655,298,vid214
106.07925987243652,2.9981563313802084,16,vid215
107.60955047607422,10.860801595052084,16,vid216
96.54349937438964,7.205721842447916,16,vid217
115.6491355895996,7.296195068359376,16,vid218
117.14309310913086,15.977329508463535,16,vid219
98.84675216674805,9.857712809244791,16,vid220
99.56312217712404,3.609095865885417,16,vid221
113.1007453918457,5.390546875000001,16,vid222
19.9775390625,2.0660486199688206,8,vid223
126.44191703796386,5.536604817708334,16,vid224
85.80822372436523,8.634078776041667,16,vid225
123.20736770629884,13.23718994140625,16,vid226
76.32292785644532,7.077313232421875,16,vid227
105.67561798095704,11.615747477213542,16,vid228
124.28841133117676,4.333687744140624,16,vid229
114.8959400177002,3.709473470052083,16,vid230
92.6712215423584,6.5766780598958325,16,vid231
91.28917961120608,7.533794352213541,16,vid232
118.37091522216797,18.863700358072915,16,vid233
112.17869446769592,17.515884088010203,8,vid234
142.42804222106935,4.553596191406251,16,vid235
116.7441173735119,11.629603241035998,8,vid236
109.77145614624024,21.598166910807297,16,vid237
104.35888710021972,8.977969156901043,16,vid238
104.88185234069825,16.147589111328127,16,vid239
109.51267967224122,6.5031848144531255,16,vid240
121.95434494018556,12.991881103515626,16,vid241
109.67414360046388,3.16487060546875,16,vid242
125.52563781738282,8.7426123046875,16,vid243
118.20275840759275,15.625766194661455,16,vid244
121.6326587677002,3.849255777994791,16,vid245
101.48020477294922,10.822697753906253,16,vid246
128.69286880493163,1.8605855305989585,16,vid247
121.61019821166992,9.50532267252604,16,vid248
128.64547462463378,11.216238606770832,16,vid249
102.5963752746582,2.6813480631510416,16,vid250
75.52703666687012,3.6883715820312495,16,vid251
92.29928741455078,23.49890828450521,16,vid252
87.36592674255371,5.498192952473958,16,vid253
102.61158638000488,5.192815755208333,16,vid254
94.1852798461914,15.065233154296871,16,vid255
114.65330200195312,4.468519694010417,16,vid256
76.49164109002977,8.60608823607568,8,vid257
89.12724761962892,7.7933935546875,16,vid258
84.01038284301757,5.5149072265625,16,vid259
78.36600952148437,4.065665283203126,16,vid260
134.88021027095735,4.443399788300738,8,vid261
105.13919372558594,2.194777018229167,16,vid262
102.52583961486816,9.742459309895834,16,vid263
127.35589370727538,3.607161458333333,16,vid264
108.37366409301758,4.765326334635415,16,vid265
93.88294143676757,6.792070719401041,16,vid266
119.99623336791991,5.904144287109374,16,vid267
128.9222255706787,5.594505615234374,16,vid268
11.250062450672845,2.2060768996612934,159,vid269
74.77300796508788,4.376246337890625,16,vid270
129.183846282959,2.3230183919270835,16,vid271
75.12640113830567,7.004331054687501,16,vid272
113.2637538909912,5.040977783203124,16,vid273
111.08017654418944,4.571584879557292,16,vid274
113.76108207702636,4.3224886067708335,16,vid275
100.20026969909668,15.858546142578124,16,vid276
95.80383377075196,4.333795572916666,16,vid277
159.59966895693825,6.461728604202099,8,vid278
102.47412223815918,3.4748148600260413,16,vid279
131.23204016307042,10.696380407631803,8,vid280
93.93012084960938,7.547849527994791,16,vid281
112.94574317932128,12.908135172526045,16,vid282
118.9109603881836,8.742312825520832,16,vid283
116.6112606048584,7.719875488281248,16,vid284
47.51166062127976,5.704855575042517,8,vid285
122.69858741760254,7.867318929036459,16,vid286
101.60335731506348,2.553581949869792,16,vid287
79.85335159301758,11.112467854817709,16,vid288
113.14889793395996,1.6446443684895835,16,vid289
98.00791206359864,6.170423990885417,16,vid290
116.69811363220214,3.3364526367187497,16,vid291
107.91441497802737,8.849515380859375,16,vid292
90.61453018188476,10.958607584635416,16,vid293
111.51022758483889,3.838236083984375,16,vid294
92.64650573730468,32.75972086588542,16,vid295
119.1160758972168,8.74014404296875,16,vid296
100.8245216369629,2.586563313802084,16,vid297
87.61944389343262,6.846223958333334,16,vid298
110.44629974365232,23.404379882812503,16,vid299
97.58698387145996,8.7391796875,16,vid300
104.55007286513631,3.254426027525966,148,vid301
130.11965713500976,4.403229166666667,16,vid302
128.5190814971924,15.076290690104168,16,vid303
102.9344123840332,13.387970377604166,16,vid304
104.34192352294922,8.466143798828124,16,vid305
123.93664211697048,9.41725625797194,8,vid306
82.17012699314806,7.024704941004923,366,vid307
100.99323081970216,2.0658304850260416,16,vid308
104.4615795135498,28.16273885091146,16,vid309
123.43914413452148,6.194313557942708,16,vid310
109.13904418945312,3.4329618326822917,16,vid311
105.65603065490724,4.867672119140625,16,vid312
89.29851722717285,6.887558186848957,16,vid313
108.234024810791,31.97575398763021,16,vid314
11.40763989024692,1.1058192873532888,270,vid315
112.12450103759764,5.359078776041667,16,vid316
121.99435768127442,7.559069010416667,16,vid317
165.051026359437,3.4344612519486963,8,vid318
135.5031223297119,7.999120279947915,16,vid319
123.65350196475076,4.692131474985827,8,vid320
119.3410774230957,10.802900797526044,16,vid321
93.5661720275879,5.449988199869791,16,vid322
138.5064842224121,2.618965657552083,16,vid323
117.63043174743652,2.639282633463542,16,vid324
96.15638732910156,3.0376631673177084,16,vid325
100.89294891357422,20.388961995442703,16,vid326
73.1304744720459,12.232063802083331,16,vid327
125.10305633544922,4.0980708821614575,16,vid328
120.06964912414551,8.543797607421876,16,vid329
119.70751152038574,6.182991943359375,16,vid330
57.061259920634924,9.831845238095235,8,vid331
108.50860404968262,8.574144287109373,16,vid332
92.5935474395752,6.809623616536459,16,vid333
89.52545585632325,2.515496012369792,16,vid334
113.5481502532959,7.6659468587239585,16,vid335
101.57014160156253,5.991360677083333,16,vid336
98.73197593688964,22.337340087890627,16,vid337
102.02165298461917,26.865150553385416,16,vid338
52.32096977233887,2.6603653971354166,16,vid339
121.14487686157229,4.008757731119791,16,vid340
4.348009725545077,1.0422560550548412,298,vid341
118.21353111267088,10.077476399739584,16,vid342
87.53930778503418,13.020316162109376,16,vid343
127.99866981506348,6.199477132161459,16,vid344
105.62998504638672,1.915960693359375,16,vid345
25.73144725012401,3.239053531568878,8,vid346
135.2881561279297,2.4656880696614585,16,vid347
7.627426389663938,1.6358052986819729,8,vid348
102.21560859680176,2.093577473958333,16,vid349
76.14280385819693,8.799772024695296,8,vid350
100.11085929870606,5.348215332031249,16,vid351
89.72321090698242,2.1248673502604167,16,vid352
110.43621635437012,11.252939046223956,16,vid353
121.40787315368652,13.193389485677082,16,vid354
109.66586990356444,7.934405924479165,16,vid355
118.3021240234375,11.931610514322918,16,vid356
94.84026222229004,2.836944580078125,16,vid357
123.71735229492188,4.7771362304687495,16,vid358
115.46858215332033,4.61263427734375,16,vid359
172.16058204287577,4.046887732957766,8,vid360
92.91258659362794,3.489729817708333,16,vid361
133.23070678710937,2.7602290852864586,16,vid362
118.88832397460938,3.311172281901042,16,vid363
113.3012622833252,7.113031412760417,16,vid364
158.25133696056548,4.121321282419218,8,vid365
100.24519958496094,1.4734655761718751,16,vid366
113.46885147094729,34.5727099609375,16,vid367
97.40739784240722,8.703536376953126,16,vid368
130.54425544738768,1.49800048828125,16,vid369
114.13553619384766,10.05190877278646,16,vid370
97.41761322021485,4.187901204427083,16,vid371
110.35528450012208,5.188766682942709,16,vid372
106.48287658691406,12.171494954427084,16,vid373
56.05821838378907,5.149237874348959,16,vid374
131.75084445928437,2.181934321924192,72,vid375
85.78254699707031,3.7483666992187503,16,vid376
101.82210121154785,1.5479813639322917,16,vid377
79.96170539855957,6.647685139973958,16,vid378
117.95228881835936,3.7253845214843753,16,vid379
80.1572265625,10.512759195963543,16,vid380
86.05127296447753,2.9269108072916667,16,vid381
91.19498019748264,7.002809001204648,8,vid382
117.56965103149416,4.386324462890625,16,vid383
144.50419301835316,3.3612561561082765,8,vid384
91.32397377490996,27.094215635269407,64,vid385
80.6562866302582,4.8032311633420735,148,vid386
100.11712303161622,4.721372477213541,16,vid387
86.80337867736817,7.678053792317708,16,vid388
126.33543548583984,6.187681884765624,16,vid389
99.09491004943848,15.6586865234375,16,vid390
115.60797157287598,3.620415852864583,16,vid391
111.8793125152588,11.86147176106771,16,vid392
109.99181175231934,9.482548828125,16,vid393
110.11959075927734,6.733430989583332,16,vid394
118.09049301147462,8.866397705078125,16,vid395
112.29916381835938,8.074483642578125,16,vid396
114.03180465698244,4.347072347005208,16,vid397
96.94377250671388,6.014566650390625,16,vid398
150.24384117126465,3.976439208984375,16,vid399
129.26057014465331,8.207929280598957,16,vid400
122.02711029052732,2.7281058756510417,16,vid401
98.02657432556153,3.7714933268229176,16,vid402
123.82685317993165,6.102085774739583,16,vid403
98.27464028010291,14.685228551055834,8,vid404
109.20135917663576,8.676193033854167,16,vid405
99.26064643859864,6.91201619466146,16,vid406
116.04612159729004,3.661796468098958,16,vid407
123.1563621520996,3.251708577473958,16,vid408
116.92908744812011,1.493955891927083,16,vid409
143.64725265502932,7.384658610026041,16,vid410
107.34049148559568,6.199704182942709,16,vid411
119.23949508666992,9.769085693359376,16,vid412
103.44995079040528,2.6973628743489586,16,vid413
132.20414314270022,6.944891764322917,16,vid414
111.11039085388184,6.117975260416666,16,vid415
90.98687515258788,11.267394612630207,16,vid416
116.89374923706056,3.6099169921875,16,vid417
137.8236904144287,10.925411783854168,16,vid418
34.422645443775615,1.760734211124786,366,vid419
143.69727725074404,16.658571273561506,8,vid420
8.643642518344341,1.2988333364929816,298,vid421
50.9366944328187,10.559779575892858,8,vid422
111.31833305358889,23.318934733072915,16,vid423
92.965279006958,3.737261962890625,16,vid424
110.72097282409668,5.954441731770832,16,vid425
139.4772632598877,9.350752766927084,16,vid426
99.57367897033691,19.380238850911457,16,vid427
125.7020221710205,1.3230509440104166,16,vid428
92.80580520629884,3.912091471354168,16,vid429
133.29569625854492,6.758785400390626,16,vid430
83.87332734607514,6.40142365539966,8,vid431
103.27204246520998,2.885945638020833,16,vid432
79.89624099731446,7.249731445312501,16,vid433
11.05399038390262,1.6349387924078151,986,vid434
107.38922157287598,5.332895914713543,16,vid435
95.67747650146484,4.473931884765625,16,vid436
105.6273422241211,5.139597981770834,16,vid437
97.76433105468747,12.080141601562502,16,vid438
97.28586196899414,2.254200439453125,16,vid439
140.76491317749023,7.564566243489583,16,vid440
113.66509056091309,3.3384187825520835,16,vid441
140.17267570495605,7.559523925781251,16,vid442
125.6702434539795,18.625691324869795,16,vid443
104.23626251220703,7.43554931640625,16,vid444
122.1374496459961,6.407820638020834,16,vid445
97.71262397766114,3.5560465494791678,16,vid446
123.10069541931152,2.557607421875,16,vid447
92.07939186096192,3.1348372395833337,16,vid448
125.04154396057127,9.536571858723958,16,vid449
70.24350318908691,8.213385009765624,16,vid450
138.29772605895994,7.490930582682291,16,vid451
91.76398277282716,7.223302001953124,16,vid452
127.98327140808108,16.00805989583333,16,vid453
91.73940315246584,8.564898681640624,16,vid454
104.13412055969238,10.621525065104167,16,vid455
105.46869913736978,19.354497723568592,8,vid456
103.12023963928225,3.918645426432292,16,vid457
90.36955915178572,9.442827912414966,8,vid458
75.20682830810546,2.8530411783854164,16,vid459
103.87163467407228,15.771371663411456,16,vid460
113.53858261108398,16.616124674479167,16,vid461
100.66267585754396,2.8135164388020835,16,vid462
116.82528381347656,5.471833902994792,16,vid463
94.10095977783205,8.593456217447917,16,vid464
111.00746765136718,2.880916341145833,16,vid465
160.25284733847968,7.578107838187358,8,vid466
129.41308708190917,7.11643107096354,16,vid467
106.21193733215333,7.53107177734375,16,vid468
101.11596221923828,9.52946492513021,16,vid469
108.3171159047929,23.27046739919926,8,vid470
84.55130489288814,2.391070653521825,8,vid471
109.91492813352554,5.005569838612528,8,vid472
82.47627754211425,5.550012613932292,16,vid473
132.56447219848633,3.39978759765625,16,vid474
77.7734588623047,4.583090006510417,16,vid475
126.49819717407226,1.5132873535156248,16,vid476
117.02691993713378,5.517082926432292,16,vid477
112.7853618621826,5.3460038248697925,16,vid478
122.05642127990724,2.3871594238281246,16,vid479
121.73447456359864,1.651494140625,16,vid480
120.68527450561524,11.82279296875,16,vid481
100.6181468963623,4.253961995442708,16,vid482
108.74572792053222,1.6868351236979169,16,vid483
96.76926765441894,11.113311767578129,16,vid484
123.59214096069336,6.346680094401042,16,vid485
104.84047203063965,4.5655322265625,16,vid486
82.90537376403809,1.4007873535156248,16,vid487
156.54894244481648,9.182850255987812,8,vid488
85.04774780273436,3.67490966796875,16,vid489
107.53037452697754,3.9662475585937504,16,vid490
128.86628303527831,4.270445556640625,16,vid491
111.52542953491212,4.381675211588541,16,vid492
127.42242469787598,11.599438883463542,16,vid493
110.87771492004394,4.868988444010416,16,vid494
108.03654174804689,2.9104838053385422,16,vid495
115.7174793243408,5.902468668619792,16,vid496
123.85851402282717,8.251831868489583,16,vid497
129.83881645202638,4.704862467447916,16,vid498
122.59558219909668,4.576577148437499,16,vid499
17.116323319692462,0.3754218484268707,8,vid500
77.50482080853175,11.751267759708051,8,vid501
134.96754760742186,4.773467610677083,16,vid502
99.73067779541016,13.685653483072914,16,vid503
83.12161293029786,5.863694254557292,16,vid504
93.23803100585936,7.726311442057292,16,vid505
122.60452308654784,24.777067057291667,16,vid506
94.96804008483886,11.912908528645833,16,vid507
117.6432964324951,14.35902872721354,16,vid508
88.57201499938965,3.727586263020833,16,vid509
131.0846029917399,15.326135902589067,24,vid510
91.0257125854492,3.826647542317708,16,vid511
134.98827171325684,5.850256754557292,16,vid512
127.73605346679688,6.015736897786458,16,vid513
97.36680030822754,3.0775500488281247,16,vid514
125.81266479492189,8.997301432291666,16,vid515
82.84461773641748,0.2997830647719035,72,vid516
92.53938102722168,13.789740397135416,16,vid517
113.11407508850095,7.829915364583333,16,vid518
73.53763122558593,6.513975016276041,16,vid519
91.10796890258788,4.893760579427083,16,vid520
100.11319961547852,14.279837646484376,16,vid521
95.05998992919922,21.056950276692707,16,vid522
112.62326485770087,14.629227895585318,8,vid523
76.52465438842773,5.894434814453125,16,vid524
78.49177623930431,11.420352581136624,8,vid525
87.98625106811524,14.787135009765626,16,vid526
85.23594779968262,20.086295979817702,16,vid527
127.19558906555176,12.002022298177083,16,vid528
104.65930480957032,5.549994710286459,16,vid529
87.54850578308105,5.693748372395833,16,vid530
123.84446449279784,9.414919433593749,16,vid531
166.07433549184643,5.461455676020408,8,vid532
20.91690451001364,5.709851323341837,8,vid533
103.1652847290039,12.09759033203125,16,vid534
107.81310539245608,4.907826741536458,16,vid535
141.57726033528647,3.5803958953373014,8,vid536
9.670538721966144,2.180175258137506,238,vid537
82.4324520111084,2.6447705078125,16,vid538
27.21734812903026,4.233550679386338,8,vid539
34.455115424262154,6.291094237174035,8,vid540
103.9503318786621,10.0044970703125,16,vid541
87.02411689758301,9.260998535156247,16,vid542
115.39596099853516,11.362691243489584,16,vid543
95.41516342163088,4.94787109375,16,vid544
132.4597396850586,4.500675455729167,16,vid545
130.99046363830564,20.81634887695312,16,vid546
65.71884978763642,13.48551044766865,8,vid547
110.28645324707033,8.449518229166666,16,vid548
122.81168174743652,7.273348388671874,16,vid549
106.52167015075683,11.31292439778646,16,vid550
117.44685783386232,3.120501302083333,16,vid551
113.23202934265136,6.246265055338541,16,vid552
111.2239589691162,17.32863606770833,16,vid553
107.65071487426758,5.441304931640625,16,vid554
114.26426734924316,44.4642431640625,16,vid555
9.949022310034271,3.132527305155384,197,vid556
131.84200744628907,4.664901123046875,16,vid557
3.894944229299504,0.468741821048835,1319,vid558
89.66201515197754,5.831266682942709,16,vid559
110.227791595459,5.960710042317708,16,vid560
101.31144714355467,2.9432967122395834,16,vid561
111.15865745544434,8.710476888020832,16,vid562
131.40194396972657,4.722182617187499,16,vid563
85.33254890441894,19.072732747395836,16,vid564
161.86825173998636,4.779596376310941,8,vid565
120.05927734375,2.9421671549479167,16,vid566
103.39264411926268,6.580938720703125,16,vid567
135.41180419921875,2.3532100423177083,16,vid568
108.70242424011232,6.557553304036459,16,vid569
97.30633583068848,8.220067545572915,16,vid570
109.8040168762207,13.535332845052084,16,vid571
111.55116615295412,16.505097249348957,16,vid572
87.55201263427733,26.16639973958333,16,vid573
122.6563705444336,3.1313024902343747,16,vid574
119.14667663574218,5.9746626790364585,16,vid575
97.47470359802249,4.7534745279947925,16,vid576
25.8068746637415,7.314111636235164,27,vid577
63.28945195674896,5.073606097508991,64,vid578
130.06750297546387,4.543533935546876,16,vid579
129.4785396575928,6.244745279947917,16,vid580
114.1331729888916,5.942154947916666,16,vid581
116.78986587524416,15.88289103190104,16,vid582
110.19938732328868,22.525237829506803,8,vid583
98.82598533630372,4.566153971354167,16,vid584
130.1989929199219,3.187803955078125,16,vid585
110.58935165405272,2.914931640625,16,vid586
103.17415046691896,4.293927001953125,16,vid587
134.2701187133789,7.907906494140624,16,vid588
100.66477279663086,16.844702148437502,16,vid589
116.59756393432616,5.054892985026042,16,vid590
113.4133785187252,13.640484937464567,8,vid591
101.97857246398924,5.299044189453125,16,vid592
128.91780319213868,5.924289143880207,16,vid593
88.28757019042969,2.114402669270833,16,vid594
116.87529525756835,1.8013252766927084,16,vid595
126.00389366149902,6.416198730468751,16,vid596
129.55805320739748,2.0488732910156253,16,vid597
106.8737335205078,4.472348225911459,16,vid598
66.35753440856934,4.117253011067708,16,vid599
171.44672502790178,3.7704762569090136,8,vid600
85.87637280660962,14.491910142963436,8,vid601
118.54758186340332,27.87324544270833,16,vid602
121.97531242370606,21.92880696614583,16,vid603
121.0714557647705,8.006733805338543,16,vid604
102.22706184387206,2.584559326171876,16,vid605
97.37166583348836,8.481449741354874,8,vid606
115.17177658081054,6.146957600911459,16,vid607
17.455567859468005,0.7755312411422903,8,vid608
106.9258804321289,1.427065022786458,16,vid609
110.3287914276123,13.32837890625,16,vid610
85.71713027954101,5.552772623697917,16,vid611
63.1363109588623,7.496837565104166,16,vid612
120.8907215118408,8.735605875651041,16,vid613
109.0589656829834,12.317395426432292,16,vid614
128.93886222839353,5.215488281250001,16,vid615
91.53173179626464,32.603946126302084,16,vid616
125.86033210754394,6.113374023437499,16,vid617
102.28486595153808,13.464198404947917,16,vid618
120.60601882934571,7.7083349609375,16,vid619
99.11433792114258,3.472121175130209,16,vid620
109.59149398803712,7.699806722005208,16,vid621
93.04327888488768,15.231135660807292,16,vid622
70.52319145202637,10.064417724609376,16,vid623
128.6642807006836,12.816406250000002,16,vid624
79.43379707336426,9.276422526041667,16,vid625
90.03282165527344,3.496234537760417,16,vid626
111.32552032470704,2.8861885579427087,16,vid627
156.63115226036865,7.068199312392979,366,vid628
117.64118690490722,6.494935302734374,16,vid629
132.27002679007396,9.00928907958632,100,vid630
90.34910507202147,3.3382967122395835,16,vid631
