id,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,tempo,chroma_mean,chroma_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std
vid011,177.42882336109267,4.068452105678725,131.57450933533605,2.2673456856292558,298.103747822394,6.553041235486644,224.99800027456425,8.403688596328584,222.19939496399599,1.3993210144929127,0.4565379603354577,392.344614131655,9.30849852521216,214.0709836120962,6.246809641888569,274.34390535791135,5.018105948077183,459.688763044192,1.3599894761343374,141.3175168902181,1.2043407562713222,330.9859785986992,1.0156049458602086,170.97071941985263,7.007179740555532,310.25843158325665,9.312839522142555,448.2942140886865,2.396417846121855,499.80493983744935,1.0471970544085307,78.6273200707333,8.362793792999632,419.6062433697876,3.500312131692218,385.2290477010612,8.545864707251592,290.76781536061094,7.771111397829874
vid012,87.52579876525552,4.885039760829893,251.67576754515935,2.2950399768390275,217.72385345019558,7.354684231646744,184.06198455543708,8.979292994604922,318.91142824874606,8.857091035516586,0.6303861122950598,491.782707449976,2.413587440594136,336.0032920303259,1.0582461681685609,166.92594989475202,7.576899305802717,65.984472962014,6.869055709457357,339.33956166531146,9.771408613023375,356.0992779556081,2.6360149542404234,91.37583008743951,8.450870082438215,194.9900140044423,4.311657125416983,323.3411332425303,4.6923388607837815,497.40012205902104,1.8873058058673595,140.48035528116998,1.961983376700989,220.59395410199673,9.63573738394362,112.3195722483469,9.465814572864202,153.18165770951336,6.070158399579274
vid013,197.21941172795485,9.041660098385572,248.4122736416114,8.890517044807503,263.9798592216482,5.286465511443248,450.34311659297936,6.628853119424239,415.3421545076572,1.696575522111621,0.6646087364538408,122.25076218640359,9.85578608266382,201.3195706730331,5.882192723924741,235.38982337264122,7.013537991842633,471.99543655416244,2.9455142627440334,353.2258123438973,3.7727925016396373,228.06307785653587,2.8131774669994716,279.1441871766059,7.720841404986407,258.89510985521815,8.370924808209741,377.5449658564076,4.941538228005683,75.84523493552854,3.0511913025325583,303.2316836022584,7.993230097484881,68.70331096810214,8.771828165977752,124.78290170950791,7.050024541554569,320.05090383045984,6.514105829545126
vid014,249.92742306208757,9.525746716174856,266.41333989528687,8.024797153812322,148.2301860051394,4.641725987367039,182.29625955856648,9.77835171253997,423.55798683227897,1.8268981472230057,0.6071421922683699,346.05464638947143,7.618723222597076,326.3377163106835,7.104897874585245,80.31301025545598,1.3565940116994417,266.90173969587283,3.384099538681089,403.06630980325673,8.3974042284187,176.68706782705965,9.319148277257606,494.430594172024,6.4316143906050405,452.37005884930807,8.161093916545557,198.7423396325581,7.733065341224937,203.61493919141455,3.5078925447036995,480.30359981065675,4.158617117418752,442.1228414284515,7.567267897806365,249.56750131461388,5.5944721667374395,253.97502065188235,8.74090011220946
vid015,294.43062545493126,1.044273124503997,103.5211502926234,2.881272200965768,78.82522742477686,6.213153654025222,424.7649168567887,1.3096287367489683,241.75131070885703,2.551060336238858,0.7765186428598434,340.323468483987,9.645916685125378,324.3971045720485,1.8498436375295315,396.97316025313114,6.6410502862052745,68.55685991715404,3.2349695822617903,126.02755303272419,7.723323480070363,103.78327788379315,4.184645281579735,190.0281797380896,4.766680272906771,350.9567265275804,1.959001170970779,399.4866045080606,2.6497204238873526,250.77711619333894,2.5638131223298886,396.56557696407714,9.863364313907477,415.4509508415411,5.029977800690897,202.83962007749813,6.4824348831774135,377.78431598606323,2.7997548173495352
vid016,190.9413827121292,1.8113216565391053,351.5384126966203,8.26793132345907,311.4961690774874,9.41026716835659,84.84260546787303,9.102426002600682,480.58338496774013,7.780445222551616,0.1296003308183921,132.49469547852334,4.40605360685519,344.99480762765563,9.148996700117653,445.09274772383293,6.951778546728336,269.4494088718012,4.522461165504509,374.06370740773446,8.43720160425843,308.1664582012669,1.4898937867302373,428.75184699665203,6.130886852548494,95.0735896502506,3.9873863487959125,162.26185313941818,6.229015895355847,89.83776023855555,2.610417189343865,138.73522565110272,5.113843680233962,227.54912724882448,9.204525243892927,93.47818839429557,2.939313020243706,214.64628676125324,8.72915533900099
vid017,375.5910165397857,9.660048923011548,58.70765136320686,5.022809237499836,491.39581181510874,2.2850410925844953,292.976878240642,8.639667819439449,324.3239198378263,7.594536003519816,0.5808907107299365,239.67732092520927,4.971092090460966,215.097887884261,8.890863218035003,51.13791681660948,4.823670972817237,138.54830453766078,6.233343457018447,264.05205655471775,7.005854709374566,427.34858780026696,5.770935065522792,244.00524806252065,8.318214994212198,416.47041337115377,9.425653365437594,427.4163304810724,8.799853492267045,325.3062981668525,7.43252350632125,335.81134069332705,4.801270747127432,91.40166352330294,3.641531513895528,116.76563102449809,9.656018387106908,178.85408960062384,6.003049413100295
vid018,258.2858710283034,1.0579625796800436,185.57347665784522,9.373567866528989,137.51677270969287,7.050349232598595,246.67587071641086,7.930705543313602,339.2658301086251,1.5094317438959117,0.8269730828030827,407.6374461405383,1.7047468023612329,117.8431769034385,8.2373724039446,393.8437191648911,9.583637610340409,109.26489582692196,6.21008341948658,233.32428396220976,1.3253113720951033,299.30383543555195,4.334124695139331,412.1962176722692,6.075252816942732,122.84055371139556,7.725050832780534,384.94210390338776,5.540535452240614,105.24724991110284,7.0123736843558815,346.2552669783681,2.301149297557458,498.0772395580832,5.099670839360684,436.0425855581808,6.004354229673296,182.1701371179046,2.8531971940431866
vid019,108.14070531504535,6.6071239101090855,352.2334670146963,6.362766120934511,147.08785540191545,2.7625746462782974,250.85188706729653,5.6465471023759655,227.24545940876692,6.891828505072768,0.16647230971531135,366.10960568730286,5.4210254871775865,209.64938326695162,7.518877828254271,477.0259784596422,1.2784880481126892,184.49757880033502,7.392969391435804,395.4404037110967,7.716405722891215,82.34147600678952,7.70486500283616,436.7526147951992,7.659810748047358,380.06476677773344,6.932389299852694,139.61021674068292,7.659212766221214,244.92457142307592,9.706977079903757,249.2243331481075,6.706805197805802,243.6033806362185,2.0752311622653608,55.66821203626401,2.000813900024769,383.1894498438594,3.916850174894616
vid020,213.91612802159628,3.370922182924709,119.16757963754081,9.716272229853098,260.66342301744214,7.740290069838487,190.51459360605412,2.224874529296142,271.543141640566,5.789169732190515,0.6247360060021794,438.0356726094805,7.339535764224306,206.66342013595388,7.232182068133548,345.4066114127911,9.266992260054964,117.97459358418322,7.026390761333849,383.1731819362152,7.102441695314649,417.553445727923,1.5491609333412408,269.6068340097204,6.4381697276184875,163.2184124144748,2.6055784397837245,366.0550645728767,5.442763774074431,184.96965327670085,9.364857386680185,133.04156369228104,8.312167590541144,496.3947187214069,9.580436844115244,187.87981893525256,1.782261316928629,68.71809704469275,4.1778523073997755
vid021,124.40082084638951,3.4035155581350525,452.9481392128964,3.0956048648747347,356.3285248486047,7.777091328453251,252.47069860100135,5.706084664728111,300.74741072277357,7.3939451379027314,0.5200203898235863,263.2387090699501,8.833263614229542,489.6406523514493,7.68742953501126,293.5538658141421,3.1236763352474046,293.1886434892452,7.893958335349902,447.1808709192088,3.870021321689543,436.66377011631295,3.2171910005179614,260.81708580945053,1.6713411321497924,259.4881897176782,2.815019399271426,315.6135966733992,7.638707114272728,405.63515181560996,8.767179900024663,436.79714805487316,1.3257786966747103,271.711863845135,6.218815795888096,78.34156375146053,8.86453311528778,484.7553882694258,2.317962876684185
vid022,91.77326160790662,8.808020174908311,162.2712425043146,8.833932479043982,162.1829266978457,5.004206474513767,72.28239390188295,5.407124940797057,138.77223981636234,2.293428029238563,0.10084513775294424,176.41905589410828,2.0238997767052602,439.55472404506975,5.462634304501497,261.64693692846004,8.404773853064238,156.0024917440852,1.0539200793622494,212.51569728651126,3.1703249417726287,256.02984338814736,5.0192196324734955,108.53911615485555,5.508795665157554,58.23055839800904,1.5575597388682654,133.61078212545183,4.4640561929380524,278.31468844087635,4.789045932767402,206.73788775834586,3.929917848762159,422.33959963042406,7.183732373846915,431.2993391087052,9.62453051097838,269.91417601718723,8.607026126077262
vid023,367.14535302980113,7.707348051793354,161.68043857521081,5.808645987093438,499.4887301176464,8.370920651523011,249.63479433126705,1.534991881265515,307.76639974115017,3.1494490173481626,0.6929873896414236,477.7920006795331,3.1537661358894864,247.09448793686315,4.622047465766138,132.0455948599651,8.86667668578254,76.72937915055135,8.806978815077276,430.0212722984964,5.62173777492229,205.93492674932037,7.301624110140394,448.3080866724056,1.0469286822992931,297.26635403966867,2.756179266524103,389.71556087025016,4.320209820720001,223.29242684376152,6.143880400968246,325.1430206627493,2.3770176934637113,133.61138471448191,1.5824862163303475,201.8632366441076,4.7343801692940435,398.9047510493215,7.470295145808464
vid024,488.8801978270787,2.5892566471012115,156.11997170423084,5.8397933202619745,461.9825914210652,1.8965796316846921,348.88615885309633,6.44053235530859,462.11638655703246,9.109098545544503,0.20482700830777292,287.9420563125004,9.84574479899727,172.8298681806923,4.318121426624591,498.25434947778865,2.37016786494354,482.20795064169926,3.2727239003206994,351.2078658518808,7.512348739143569,485.05938868250485,2.0763710137458986,53.57219990742384,7.410133234847596,256.3632324159631,8.809982726980047,252.82562569886068,4.414011537235291,409.8834029564987,8.918126288653555,231.4520149848539,2.0045617391343447,216.009123857281,3.1853325089247218,106.83421666724757,4.714108483023586,129.1579368697707,9.010172281461513
vid025,462.53395058237953,8.949783200322734,360.6972317271974,4.202952711691399,497.5613082799898,2.0899149688309797,135.76377174215224,3.8528948179305833,222.6010336802467,9.123612187002177,0.5706610160716651,90.12269137911682,1.0087543892881174,397.8761265214635,1.5862271486335486,170.16771285122252,1.8364171059094307,468.0412611026685,9.8589414688127,164.0109236159646,9.3385570576529,198.05992457258034,2.67314970233811,436.2402145039722,8.407634465961173,472.28413167208186,5.940357473824353,346.5650859367552,3.078011376498147,80.18563742640072,2.2215334172970005,256.7041193111298,5.705550684645056,128.90552221819158,3.84602727446429,135.4517895487885,6.139284662730497,117.62222567597597,5.556498654890672
vid026,336.3847775143025,4.232874186259757,73.80266251125371,7.122749442233704,466.2604510424005,1.7993871194712185,115.06195395342738,5.925779503703858,287.31272548324694,6.445774001236198,0.2621646164272911,280.00651151445885,7.442140425483523,176.6480313954699,7.082664827768138,228.2240046313577,5.8972912164021745,497.69614874653064,6.584954651630333,414.725528384093,5.850984743778765,59.531447851942374,5.5467218806145455,400.18696725343085,1.2552027958976977,385.81991407010844,9.40395646302235,366.9574359527452,2.8080884110630286,387.8473816249978,1.1774271370483484,326.20139653301027,2.4530993114548814,295.5570909567099,7.72073032004096,211.46658667459994,9.259155809081063,451.0165920524298,8.795262341116768
vid027,397.31786393603795,4.986947267776484,435.5713810688398,5.313441522298386,397.7833639801361,2.7570386790949124,410.94756365303186,5.133126058841385,332.9508467654562,8.184187679850577,0.3826771773062997,315.2321143881704,7.724980737137561,438.69543292450373,6.87496279914896,352.6580991984734,3.62535294531012,417.1407632835315,1.582748516874912,337.46442366579333,3.9736723445818374,491.3769551757839,3.9977676983498642,281.88747242560635,7.775718108244259,178.23405646164048,5.695312758721552,303.1442109145893,9.927502525479607,279.70958456377514,4.098382191537411,212.8861045407953,5.0038684997757095,318.5051991706193,3.9481749546182523,83.87633451755457,8.311255810826697,101.53298567999809,6.490206051185559
vid028,367.0253666325162,2.4253687522317735,178.34384667319696,6.181663223702118,441.3787208993414,3.3654007999421323,483.67346797721603,4.898996888864328,157.262017369185,5.397631006948874,0.3515746431444636,294.8066241008589,2.9378281817587277,276.37133766162424,9.899341321598822,462.3170350691864,2.7147622333303385,268.4905385167971,1.2367433456298134,475.9515304380417,9.30747303664517,179.28961048978275,4.9199193605145535,85.14475472653689,1.0866760393811534,303.995829742145,8.0465466922318,355.3642438911775,3.9330104712186853,235.0168152973404,3.908880583370084,161.00654106655426,7.7378181832601225,93.61901955336671,7.750754368234308,202.35533848802322,8.508119526774934,271.41725014930785,3.2835981266523473
vid029,234.21333017409566,9.762706734444278,430.77283407712645,2.1073834684755863,383.90500032893453,5.464072463188422,484.4870846515274,6.099255009592336,131.18806203674274,3.5784459223469973,0.8029339516630398,376.7714927608401,6.40355362514648,443.1228593848773,7.149881680649845,379.51830455195994,6.295575923155031,161.08282836738675,1.9259354763451912,427.87379447010034,6.149391146543955,199.56031106094218,6.272217460922971,87.85372424381575,2.9087839079951605,273.861132925378,3.9167423752568395,459.56957446526485,6.043101549803072,276.29812930796294,1.9853017548851912,462.7376668052114,5.8829413132020765,160.2130152916867,8.626452827852335,190.14334150145666,5.828161881959446,201.0976057108546,8.776368714462937
vid030,203.65745690432087,8.721707587956448,95.81887075808334,1.3569547946046807,152.9777591838287,8.100835599804622,481.9499810771794,1.1621615374950824,135.65152340155657,6.871737478689316,0.42216120861813633,371.19263803456147,6.553300353834592,449.8956675991449,7.09037148604301,473.216962266611,3.0972029099665956,140.0458191415706,8.994913584082,456.2436959850038,5.406631712857073,53.13194498261748,9.61124864784145,278.21828881649407,4.105256526547102,230.44357294686458,1.4462237746917608,180.20990953098024,6.206565420815213,72.056638898777,5.459111833546473,271.8029438161483,9.53810506427403,182.3009848324197,2.321238905895236,395.19329681706694,6.12647752572079,239.06254241277566,3.8122123816336995
vid031,466.3067857699718,8.207766745234851,484.28664323244965,4.763619291136944,398.1753421174195,3.868794623874945,65.12313020132892,7.496436614543888,173.1130282467994,9.268504751941293,0.6140186402062042,419.79623619580894,7.663428179820376,380.07237923436475,4.278996440598169,265.1672040168561,4.051590935444921,72.19064359463617,7.064316485766494,158.47702249416528,7.266607308512901,91.1123146970679,8.749981262438595,62.1775974787061,5.854769980734861,99.05026030153083,4.322481447269029,73.22240966636419,7.09057461581128,358.3654429295376,2.9504734654133684,334.16282926524195,1.3187194613278088,475.0881650951582,9.263438448935124,161.4460227987456,2.7372422082485612,468.52949298799643,3.678782756679359
vid032,371.68522998829616,3.9466642241724306,216.57893438524508,7.626018372962661,204.13259593409617,1.980881233928891,79.24935509328989,3.072742178022512,340.34646025939816,8.477575200700556,0.2824590773358979,378.52642845284396,6.176331742108445,158.8073708298066,5.569940606375598,224.3220737048749,1.7528339620570574,321.6783807396792,9.220391263826375,301.6584052219529,5.79591142151846,63.6320766159691,4.811059233941532,352.06826248838604,6.4247321269690225,405.4944031938207,5.204247664761209,404.5007134656465,5.214512535309246,194.66250630628122,4.093852667747496,356.40586971036606,7.8876166360077296,195.6338999669544,4.516672603610013,81.1168875816377,4.697917240505156,440.1162617109212,6.520579954620477
vid033,389.94316863419556,2.011307528655312,352.59189247107327,4.855105291140305,159.9442599865402,5.6656005468560915,187.04102520646452,6.671681024335036,353.55355579852085,6.087755650291456,0.583801450509006,94.81920163635657,6.287831700221139,117.92781667352766,3.547197818507059,88.83511152953758,9.861419534679094,159.23438342412254,1.5542267978862616,313.5807929198555,8.605873350821355,215.66758590883848,7.427714835402447,161.94467081357254,5.024911185600958,241.24762024160387,9.26552639826397,146.80716032550708,2.2937863972830757,194.72674293207604,2.0782796862403994,202.50745540325056,9.271509295633937,243.89582034112453,8.856364937824864,459.37624909531115,7.474107251064021,356.21245113311727,7.071474656537838
vid034,266.87858816614374,7.470301576413168,223.06983137330076,6.316520470763359,83.715378507063,5.664554734957889,251.3415913044286,3.9136314085513026,83.25329077774836,3.5292781816233187,0.2770702029719961,345.3221521887565,3.020900964533327,339.15213858938694,7.941298967053555,206.31818516901052,3.3522148505654346,302.95983850579273,2.301959557704361,184.32247566130567,9.725617212704956,300.0222953115471,7.396632873116037,109.50071407576498,9.345017159040559,254.79713006960304,2.9628774075944735,205.52014089390045,4.2463911581283735,359.6932280757609,3.990945405159457,129.9052875416317,1.2645907290957115,185.69686261808695,5.207227990624501,155.2137668873007,2.445180627287195,207.14108250933361,4.0012892018883885
vid035,432.654272173507,1.0232619409873602,458.17304841013555,7.249336343596131,392.8004469595729,6.237555025541512,309.23906273846546,4.564844911625024,195.84907797469302,4.180820889084581,0.3526457691918149,303.45763289994403,4.098642196958554,498.36682389395537,4.137323675951593,360.43384436583096,2.214912169133836,432.82496143425084,5.211908521862457,231.54276736372128,4.996155365036536,406.66364541105565,1.9804636026072349,222.1243975887205,8.507375585349076,383.00921789008106,2.486552826121917,226.09501975933114,6.163266369230178,491.6612868006141,5.184199354973561,216.34360207892718,8.48192618211311,111.71467623352845,7.12850292113081,432.118642649898,8.94013864899878,345.86397832576074,3.0626361631015735
vid036,354.83141460339317,7.3866008883552094,490.38724630075694,8.919912755776107,447.98915920611176,6.7143407027958055,105.14277357582134,6.963663043813413,415.1464353572093,1.7694233888579078,0.1730367242441985,332.5540293717727,1.9729874600631125,252.09387980364843,4.713957574573395,416.3492143137011,5.6324024197785185,349.1015746048212,1.5153396540597233,73.8171643797626,7.181421992612393,411.54605068454714,7.1829596116574415,57.12005632904151,2.808431397955585,236.06324537286008,9.380295995913237,189.47596667009364,2.5140263136149534,230.90662857414213,7.075537445752724,482.24115365398825,4.598476431283807,471.15688179085356,2.8996320915583222,183.6092784675076,3.9176752762288656,288.39493356302876,9.719479719779224
vid037,210.2635278001822,7.057677721668057,208.0503452773115,8.481263285914517,118.07306141723002,9.388836913530328,382.7483961326573,8.072672087050607,453.2531779318651,7.65606387398322,0.8527020991477195,274.2406497356276,8.124072838649635,54.74964065887374,3.9415167422882034,315.8587858589233,9.277159563989217,413.826674417353,2.4142654550397293,194.79732465290925,7.538254120302852,172.07234809192585,9.832177509223996,169.68785606031122,2.7922798088234875,287.0234574435047,6.973752244209588,142.38840595927488,6.690832955468299,179.75249095140734,5.464669796982071,225.82496879691797,5.347446948182644,87.48911947562578,2.424544397531575,247.82599712584243,8.274047851325985,274.3089759023276,9.96335119777743
vid038,211.20299334261793,3.935014560357694,496.32434913140736,9.41797723830999,458.6300718185971,2.4071879855190232,145.90971324124538,4.267778757386944,75.10805484300775,1.9653040518802691,0.6527168015614876,70.33529644631068,2.95049402802102,307.1273690252617,5.179169918894884,219.58021660689272,4.245349043696514,105.66622533963412,6.385948308528065,173.31208180501903,3.9371058834990587,466.7028815558947,4.079880036424349,471.0806060353899,9.60729283542237,418.4868831422719,4.175708945402097,419.30608400062323,8.320390012757908,479.60407125878857,3.0188550813047645,285.7493104498251,1.8051678317308077,294.73459860483484,1.6003520956215684,209.06304717073485,3.2554294694031682,76.85479822567328,8.283389470613173
vid039,452.83359729179625,2.7665669879983064,402.0616951424002,5.303973824360667,332.84914665774954,5.683837746272886,436.0331325052565,8.764922156624772,233.24617160944504,7.87830393879916,0.34332650324946046,296.457148630513,8.343812021887741,134.5055873233426,6.905575159086639,216.16007410468626,1.2540571028769611,103.67606159832067,6.22344578041186,472.57306676079594,3.5683878533115556,248.76844993489314,8.006366419105095,360.911986643716,2.9727641297863014,139.08345517178657,2.40550225016035,54.618743699671676,4.2895654965302965,192.36918023685269,3.736555638036294,354.3552480474935,9.474668747214032,358.7924732708874,5.871038315346925,495.0583955650147,1.8859606928366017,360.24259545877504,7.212766174023267
vid040,418.38280081402615,5.4171417639328086,206.5258156271079,9.043397555768326,458.13757206757043,6.890895802763139,421.107550701553,8.925508479945638,476.790690285053,7.889103976425824,0.4837115610658421,229.24186665608963,3.4380033476981975,55.50217082978025,2.9272615984845296,108.09005831887634,4.229891843423147,128.17284222829568,9.088234059102914,223.89061252401885,4.945480015100478,314.63474436376276,6.970187105883376,182.2151732002667,9.373484427858697,347.8835210340456,9.253010679715686,105.5931148486431,9.1259050430833,382.96660942911774,6.656769588532619,241.2361796587304,6.6607728945552065,176.23952761676333,1.9627090212801568,395.6066805811619,1.1474964552691782,416.2906077447413,6.796804436676834
vid041,206.09020703586626,3.7330770881751842,304.4598967462563,7.962956833443818,195.66592003368484,6.7000022047873555,490.6661520132527,2.4513173882393895,58.38085654628195,3.666328789804844,0.6131068224968115,479.84447925328226,5.702580933398214,174.87136553854066,7.793397960477025,293.08706952781495,1.2192835783403717,68.28902473341577,7.961654360765562,230.94174220967824,3.9357578134279025,461.0031232470135,4.563915020093327,262.8946689246974,3.5819794030142136,208.88774256246725,2.031420087135851,286.19089195047655,2.2213543811185006,411.8670281219004,3.599144732532671,384.427213989337,3.251254259518638,294.94760061946477,2.44818030638909,221.40526655626402,6.955826926480874,267.4313774135713,2.547680582824335
